"brand","cohort","sex","wt","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"7260",2003,"F",21,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7261",2003,"F",12.4,19,19,19,1,19,19,4,5,6,7,8,19,19,11,12,19,19,19,19,19,19,19,19,19,19
"7262",2003,"F",17.6,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,17,19,18,19,19,19
"7263",2003,"F",13.6,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19,19,14,19,19,19,19,19,19,19,19
"7268",2003,"F",18.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7274",2003,"F",19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7275",2003,"F",20.8,19,19,19,1,19,3,19,19,19,19,8,9,10,11,12,13,14,15,16,17,19,18,18,18,18
"7276",2003,"F",16,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7277",2003,"F",18.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7284",2003,"F",18.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7286",2003,"F",20.2,19,19,19,1,19,3,4,5,6,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7287",2003,"F",18.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7289",2003,"F",20,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7291",2003,"F",14.6,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7292",2003,"F",17.2,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19
"7297",2003,"F",20.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7298",2003,"F",20.8,19,19,19,1,19,19,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7302",2003,"F",14.4,19,19,19,1,19,19,4,5,6,7,8,9,10,19,12,13,14,15,16,17,19,19,19,19,19
"7308",2003,"F",17,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7309",2003,"F",15,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19
"7310",2003,"F",17.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7313",2003,"F",19,19,19,19,1,19,3,4,19,19,19,19,19,19,19,12,13,19,19,19,19,19,19,19,19,19
"7315",2003,"F",15,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7316",2003,"F",18.8,19,19,19,1,19,19,4,5,6,7,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7317",2003,"F",19.2,19,19,19,1,2,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7318",2003,"F",19.4,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7319",2003,"F",17.2,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7320",2003,"F",20.2,19,19,19,1,19,19,19,5,6,7,19,19,10,11,19,19,19,19,19,19,19,19,19,19,19
"7322",2003,"F",18.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7325",2003,"F",18.8,19,19,19,1,2,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7326",2003,"F",18,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7327",2003,"F",17.4,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7330",2003,"F",18.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7332",2003,"F",20,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19
"7333",2003,"F",18.6,19,19,19,1,19,19,4,5,6,19,8,9,10,11,12,13,14,15,16,17,19,19,18,19,19
"7334",2003,"F",13.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7335",2003,"F",17.4,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,18,19,19,19
"7336",2003,"F",19.2,19,19,19,1,19,3,4,5,6,7,8,19,10,19,19,19,19,19,19,19,19,19,19,19,19
"7337",2003,"F",13.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7339",2003,"F",18,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7341",2003,"F",15,19,19,19,1,2,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7343",2003,"F",14.8,19,19,19,1,19,19,19,19,19,7,19,19,19,19,12,19,19,19,19,19,19,19,19,19,19
"7347",2003,"F",20,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7348",2003,"F",20.8,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7350",2003,"F",17,19,19,19,1,2,3,19,5,6,19,8,9,19,19,19,13,19,19,19,19,19,19,19,19,19
"7351",2003,"F",19.8,19,19,19,1,19,19,4,5,6,7,8,19,10,11,12,19,14,15,16,17,19,18,19,19,19
"7352",2003,"F",19,19,19,19,1,2,19,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7354",2003,"F",21.2,19,19,19,1,19,19,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7355",2003,"F",20.6,19,19,19,1,19,19,19,19,19,7,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7357",2003,"F",20.2,19,19,19,1,19,3,4,19,19,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19
"7358",2003,"F",17.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7359",2003,"F",21.4,19,19,19,1,2,19,4,5,19,19,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7360",2003,"F",14.4,19,19,19,1,19,19,19,5,6,19,8,9,10,11,12,13,14,15,16,17,19,18,18,19,19
"7362",2003,"F",22.6,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,18,19,19,19
"7363",2003,"F",16.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7364",2003,"F",20,19,19,19,1,2,3,4,19,6,7,8,9,10,11,12,13,14,15,16,17,19,18,18,18,19
"7365",2003,"F",23,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7367",2003,"F",17.8,19,19,19,1,2,3,19,5,6,19,19,19,10,11,12,19,19,19,19,19,19,19,19,19,19
"7368",2003,"F",19.8,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7369",2003,"F",18.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7370",2003,"F",23.2,19,19,19,1,19,19,4,5,6,7,8,9,10,19,19,13,19,19,19,19,19,19,19,19,19
"7372",2003,"F",16.6,19,19,19,1,2,19,19,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19
"7373",2003,"F",15.8,19,19,19,1,19,19,19,5,6,7,19,19,10,11,12,13,14,19,19,19,19,19,19,19,19
"7375",2003,"F",17,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7376",2003,"F",22.6,19,19,19,1,19,3,4,5,6,7,8,9,19,11,12,13,14,15,19,19,19,19,19,19,19
"7377",2003,"F",15.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7378",2003,"F",17.8,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7380",2003,"F",18.6,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7381",2003,"F",20.8,19,19,19,1,19,3,4,5,19,19,19,9,10,11,19,13,14,15,16,17,19,18,19,19,19
"7382",2003,"F",15.2,19,19,19,1,2,19,4,19,19,7,19,19,10,19,19,19,19,19,19,19,19,19,19,19,19
"7385",2003,"F",20.2,19,19,19,1,19,3,4,5,19,19,19,19,19,11,12,13,14,19,16,19,19,18,19,19,19
"7386",2003,"F",19.2,19,19,19,1,2,3,4,5,19,7,19,9,19,11,19,19,19,19,19,19,19,19,19,19,19
"7389",2003,"F",18.2,19,19,19,1,19,3,19,5,6,7,8,9,10,11,12,13,14,15,16,17,19,19,19,19,19
"7390",2003,"F",14.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7392",2003,"F",20,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7393",2003,"F",24,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7394",2003,"F",16.4,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19
"7395",2003,"F",20.2,19,19,19,1,19,3,4,5,6,19,19,19,10,19,19,13,19,15,19,19,19,19,19,19,19
"7398",2003,"F",16.4,19,19,19,1,19,19,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19
"7399",2003,"F",22.4,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,15,19,19,19,19,19,19,19
"7400",2003,"F",21.6,19,19,19,1,2,3,4,5,6,19,19,9,10,11,12,19,19,19,19,19,19,19,19,19,19
"7401",2003,"F",20.4,19,19,19,1,19,19,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7402",2003,"F",16,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7403",2003,"F",18.6,19,19,19,1,2,19,4,19,6,7,8,9,10,11,12,13,14,15,16,17,19,18,18,19,19
"7405",2003,"F",16,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7407",2003,"F",17.2,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7409",2003,"F",22,19,19,19,1,2,3,19,19,6,7,19,9,10,19,19,19,19,19,19,19,19,19,19,19,19
"7411",2003,"F",20.2,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7412",2003,"F",19.4,19,19,19,1,19,19,19,5,6,7,19,9,10,11,12,19,14,15,19,19,19,19,19,19,19
"7415",2003,"F",15.2,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7416",2003,"F",13.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7417",2003,"F",19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7418",2003,"F",17,19,19,19,1,19,19,4,5,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19
"7419",2003,"F",15.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7420",2003,"F",18.8,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7421",2003,"F",20.6,19,19,19,1,19,19,19,19,19,19,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19
"7422",2003,"F",21,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7425",2003,"F",19.8,19,19,19,1,19,19,4,5,6,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7427",2003,"F",16.6,19,19,19,1,19,19,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,18,18,18,18
"7430",2003,"F",22,19,19,19,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7434",2003,"F",22.4,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7435",2003,"F",15.2,19,19,19,1,2,3,4,5,6,19,19,9,19,11,12,13,14,15,16,17,19,18,18,18,18
"7436",2003,"F",18.2,19,19,19,1,2,19,4,5,6,7,8,9,19,11,12,13,19,15,16,19,19,19,19,19,19
"7437",2003,"F",17.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7439",2003,"F",15.6,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7440",2003,"F",19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7441",2003,"F",23,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7442",2003,"F",21.4,19,19,19,1,19,3,19,19,6,19,8,19,19,11,12,19,14,15,16,19,19,19,19,19,19
"7445",2003,"F",17.6,19,19,19,1,2,3,4,19,19,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19
"7447",2003,"F",18.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7448",2003,"F",20,19,19,19,1,19,3,19,5,6,19,19,19,10,11,12,13,14,15,16,17,19,18,19,19,19
"7449",2003,"F",18.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7450",2003,"F",17,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7451",2003,"F",16.8,19,19,19,1,19,3,4,19,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19
"7453",2003,"F",14.2,19,19,19,1,2,3,4,5,6,7,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19
"7457",2003,"F",12.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7458",2003,"F",19.4,19,19,19,1,19,19,4,5,6,7,8,9,10,19,12,19,14,19,16,17,19,18,19,19,19
"7461",2003,"F",17.2,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7463",2003,"F",12.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7464",2003,"F",15,19,19,19,1,19,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7466",2003,"F",18.2,19,19,19,1,19,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7469",2003,"F",17.2,19,19,19,1,19,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7470",2003,"F",16.2,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7471",2003,"F",18.4,19,19,19,1,19,19,4,5,6,19,8,9,10,11,12,13,14,15,16,17,19,18,18,19,19
"7474",2003,"F",16.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7475",2003,"F",18.8,19,19,19,1,19,19,4,5,6,7,8,9,10,11,12,13,19,15,19,19,19,19,19,19,19
"7476",2003,"F",18.4,19,19,19,1,19,19,4,5,19,7,19,9,10,11,12,13,14,15,16,17,19,18,18,19,19
"7478",2003,"F",17,19,19,19,1,19,3,4,5,6,7,19,9,19,11,12,13,19,15,19,19,19,19,19,19,19
"7480",2003,"F",19.4,19,19,19,1,19,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7482",2003,"F",19.8,19,19,19,1,19,3,4,19,6,7,8,9,10,11,12,13,14,15,16,17,19,18,19,19,19
"7486",2003,"F",19.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7487",2003,"F",19.2,19,19,19,1,19,3,4,5,19,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19
"7488",2003,"F",20.6,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19
"7491",2003,"F",19.2,19,19,19,1,19,19,4,5,6,7,19,9,19,11,12,13,19,15,16,17,19,18,19,19,19
"7492",2003,"F",14.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7493",2003,"F",16.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7494",2003,"F",19.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7496",2003,"F",20.6,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7497",2003,"F",18.4,19,19,19,1,19,3,4,5,6,19,8,9,10,11,19,13,14,15,16,19,19,19,19,19,19
"7499",2003,"F",14.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7500",2003,"F",12.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7502",2003,"F",16.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7505",2003,"F",16.4,19,19,19,1,2,19,4,5,6,7,8,19,10,11,12,13,14,15,16,17,19,18,19,19,19
"7506",2003,"F",22.6,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,18,18,18,19
"7508",2003,"F",16.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7511",2003,"F",13.8,19,19,19,1,2,3,4,5,6,19,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19
"7513",2003,"F",15.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7514",2003,"F",14.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7515",2003,"F",15,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,19,15,16,17,19,18,18,18,18
"7517",2003,"F",16.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7518",2003,"F",21.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7520",2003,"F",20.8,19,19,19,1,19,19,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,18,18,18,18
"7521",2003,"F",21.4,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7524",2003,"F",19.6,19,19,19,1,19,19,19,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19
"7527",2003,"F",18.8,19,19,19,1,19,19,19,19,19,19,19,19,19,11,19,19,14,19,19,17,19,19,19,19,19
"7528",2003,"F",20,19,19,19,1,19,3,19,19,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19
"7530",2003,"F",21.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7532",2003,"F",19.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7534",2003,"F",16.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7535",2003,"F",18.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7536",2003,"F",20.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7537",2003,"F",15.4,19,19,19,1,19,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7539",2003,"F",14.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7540",2003,"F",19.6,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7541",2003,"F",18.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7542",2003,"F",19.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7543",2003,"F",16.2,19,19,19,1,2,3,4,5,6,7,19,9,10,11,12,13,14,15,16,17,19,19,19,19,19
"7544",2003,"F",15,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7545",2003,"F",20.6,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7547",2003,"F",14.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7548",2003,"F",22.4,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,18,18,18,19
"7551",2003,"F",14.2,19,19,19,1,2,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7552",2003,"F",16.4,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,18,18,18,18
"7553",2003,"F",18.6,19,19,19,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7554",2003,"F",16.2,19,19,19,1,19,19,4,5,6,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19
"7556",2003,"F",19.4,19,19,19,1,19,3,4,5,19,19,8,9,19,11,12,13,14,15,19,17,19,18,19,19,19
"7557",2003,"F",17.8,19,19,19,1,19,19,4,19,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7558",2003,"F",18.4,19,19,19,1,19,19,19,5,19,7,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7559",2003,"F",21.2,19,19,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7560",2003,"F",16,19,19,19,1,19,3,4,5,19,19,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19
"7561",2003,"F",17,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7562",2003,"F",20.6,19,19,19,1,2,3,4,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7564",2003,"F",18,19,19,19,1,19,19,4,19,6,7,19,19,19,11,12,13,14,19,19,19,19,19,19,19,19
"7565",2003,"F",19.2,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19
"7567",2003,"F",16.6,19,19,19,1,2,19,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7570",2003,"F",16.4,19,19,19,1,2,3,4,5,6,7,8,9,19,11,12,13,19,19,19,19,19,19,19,19,19
"7571",2003,"F",20,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7572",2003,"F",16,19,19,19,1,19,19,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7574",2003,"F",21.6,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7575",2003,"F",19.8,19,19,19,1,2,3,4,5,6,19,8,19,10,11,19,19,19,19,19,19,19,19,19,19,19
"7577",2003,"F",16.4,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7579",2003,"F",16.4,19,19,19,1,2,3,4,5,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19
"7580",2003,"F",17.2,19,19,19,1,2,3,4,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7581",2003,"F",19.2,19,19,19,1,19,19,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19
"7582",2003,"F",16.4,19,19,19,1,19,19,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7584",2003,"F",17.2,19,19,19,1,19,3,19,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7585",2003,"F",21.2,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7586",2003,"F",15.2,19,19,19,1,19,19,4,5,19,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7587",2003,"F",17.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7589",2003,"F",16.6,19,19,19,1,19,3,4,5,6,7,8,19,10,11,12,13,19,15,16,17,19,18,18,18,19
"7590",2003,"F",16.6,19,19,19,1,19,19,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7591",2003,"F",17.8,19,19,19,1,19,3,4,5,6,7,19,9,10,11,12,13,14,15,16,17,19,18,18,19,19
"7592",2003,"F",15,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7594",2003,"F",21.8,19,19,19,1,2,19,4,5,19,7,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7595",2003,"F",15.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7598",2003,"F",17.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7599",2003,"F",19.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7601",2003,"F",17.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7603",2003,"F",20.4,19,19,19,1,19,19,19,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7604",2003,"F",22.6,19,19,19,1,19,3,19,5,19,19,8,19,19,19,12,19,19,19,19,19,19,19,19,19,19
"7605",2003,"F",22.4,19,19,19,1,19,3,4,5,19,7,19,19,10,11,12,13,14,15,16,17,19,19,19,19,19
"7607",2003,"F",17.4,19,19,19,1,2,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7608",2003,"F",13.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7609",2003,"F",15.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7610",2003,"F",19.4,19,19,19,1,19,3,19,19,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7612",2003,"F",21,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7613",2003,"F",20.6,19,19,19,1,19,3,4,5,19,19,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19
"7616",2003,"F",17.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
