"brand","cohort","sex","wt","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"#797",2017,"M",22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,6,7,19
"#800",2017,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#803",2017,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,7,8
"#812",2017,"M",26.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#817",2017,"M",15.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,7,19
"#819",2017,"M",22.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19
"#823",2017,"M",28.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19,19
"#824",2017,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,19
"#825",2017,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,7,8
"#828",2017,"M",13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#831",2017,"M",21.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,19,7,19
"#832",2017,"M",24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#834",2017,"M",21.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#835",2017,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,19
"#837",2017,"M",30,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#839",2017,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,6,19,19
"#840",2017,"M",20.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,6,7,8
"#846",2017,"M",24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19
"#848",2017,"M",26.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,19
"#849",2017,"M",25.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19
"#850",2017,"M",17.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#851",2017,"M",23,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#853",2017,"M",25.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19
"#856",2017,"M",17.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#857",2017,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#859",2017,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19
"#860",2017,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#861",2017,"M",22.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#862",2017,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,6,7,8
"#864",2017,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,19
"#865",2017,"M",25.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#867",2017,"M",20.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,19
"#868",2017,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,7,19
"#869",2017,"M",16.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#870",2017,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#871",2017,"M",13.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#874",2017,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#875",2017,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,19,7,19
"#876",2017,"M",22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19
"#883",2017,"M",22.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,6,19,19
"#885",2017,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,6,19,19
"#886",2017,"M",28.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#887",2017,"M",21.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19
"#888",2017,"M",18.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,7,19
"#889",2017,"M",22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19
"#890",2017,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,19,19,19
"#891",2017,"M",21.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19
"#892",2017,"M",26.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,19,7,19
"#896",2017,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19,19
"#1001",2018,"M",22.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1002",2018,"M",16.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,6,7
"#1004",2018,"M",16.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#1005",2018,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,6,19
"#1006",2018,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,7
"#1009",2018,"M",24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19
"#1010",2018,"M",20.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,19
"#1017",2018,"M",20.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#1019",2018,"M",18.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19
"#1027",2018,"M",16.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1029",2018,"M",25.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7
"#1033",2018,"M",23.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#1035",2018,"M",14.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1037",2018,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1038",2018,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19
"#1041",2018,"M",24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1046",2018,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,7
"#1047",2018,"M",23.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1048",2018,"M",26,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,19,19
"#1051",2018,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1054",2018,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19
"#1064",2018,"M",22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,7
"#1065",2018,"M",22.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1066",2018,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1067",2018,"M",24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,6,7
"#1068",2018,"M",21.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,19
"#1070",2018,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1071",2018,"M",26.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#1072",2018,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1074",2018,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#1076",2018,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1078",2018,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1081",2018,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#1082",2018,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1086",2018,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,19
"#1088",2018,"M",18.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19
"#1092",2018,"M",21.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19
"#1094",2018,"M",22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1095",2018,"M",22.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,7
"#1096",2018,"M",18.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7
"#1097",2018,"M",21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,6,19
"#1099",2018,"M",24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1102",2018,"M",19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1108",2018,"M",19.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1109",2018,"M",19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1112",2018,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1114",2018,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1115",2018,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#1119",2018,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#1120",2018,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,6,19
"#1121",2018,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19
"#1122",2018,"M",25.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7
"#900",2018,"M",13.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#901",2018,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7
"#903",2018,"M",24.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#904",2018,"M",21.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#906",2018,"M",23,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,19,19
"#909",2018,"M",21.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#912",2018,"M",27,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19
"#913",2018,"M",25.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#915",2018,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#916",2018,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#917",2018,"M",23.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,19
"#918",2018,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#919",2018,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#920",2018,"M",21.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,6,19
"#921",2018,"M",13.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#922",2018,"M",20.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#923",2018,"M",14.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#924",2018,"M",25.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#925",2018,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#926",2018,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#927",2018,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#930",2018,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#931",2018,"M",19.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#933",2018,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#939",2018,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,19,19
"#941",2018,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,19,19
"#942",2018,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,19
"#943",2018,"M",18.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,19,7
"#948",2018,"M",16.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#949",2018,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#952",2018,"M",19.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#953",2018,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#954",2018,"M",20.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#958",2018,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,6,19
"#959",2018,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#960",2018,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19
"#961",2018,"M",22.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,7
"#962",2018,"M",21.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"#964",2018,"M",23.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#966",2018,"M",22.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#967",2018,"M",22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#968",2018,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7
"#969",2018,"M",24.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#972",2018,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#973",2018,"M",24.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#974",2018,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#977",2018,"M",19.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#979",2018,"M",28,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#981",2018,"M",21.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#982",2018,"M",17.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,19,19
"#983",2018,"M",21.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#985",2018,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,19,7
"#986",2018,"M",13.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#988",2018,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,6,19
"#989",2018,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#990",2018,"M",17.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#991",2018,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,6,7
"#992",2018,"M",23.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,7
"#993",2018,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#994",2018,"M",21.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,19
"#995",2018,"M",14.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"#996",2018,"M",23.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19
"#997",2018,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#723",2018,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#724",2018,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,19,19
"18#729",2018,"M",23.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19
"18#736",2018,"M",19.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,19
"18#741",2018,"M",17.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,19,19
"18#745",2018,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19
"18#748",2018,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,19,19
"18#751",2018,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#756",2018,"M",19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#758",2018,"M",20.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#764",2018,"M",30.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#768",2018,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#771",2018,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#780",2018,"M",19.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#785",2018,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#789",2018,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#790",2018,"M",21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#795",2018,"M",17.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,6,7
"18#802",2018,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19
"18#805",2018,"M",21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#810",2018,"M",23,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#813",2018,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19
"18#817",2018,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#827",2018,"M",21.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#838",2018,"M",18.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#839",2018,"M",20.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#841",2018,"M",21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19
"18#844",2018,"M",19.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#855",2018,"M",23.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#856",2018,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#861",2018,"M",22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#869",2018,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#870",2018,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"18#871",2018,"M",17.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19
"722^",2018,"M",24.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,6,19
"725^",2018,"M",15.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7
"726^",2018,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,19
"727^",2018,"M",13.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"731^",2018,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,7
"732^",2018,"M",16.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,19,19
"734^",2018,"M",18.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"737^",2018,"M",22.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"750^",2018,"M",12.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"754^",2018,"M",25,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"755^",2018,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"767^",2018,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"770^",2018,"M",23.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"772^",2018,"M",13.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"773^",2018,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,7
"774^",2018,"M",18.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,7
"776^",2018,"M",13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
"778^",2018,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19
"781^",2018,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19
